Rental Price,Address,No of Bed,No of Bathrooms,Area,Pets Allowed,No of Beds
"$2,150",,2.0,1.0,"1,100 Sq Ft",,1.0
"$3,200",,2.0,2.0,"1,450 Sq Ft",,3.0
"$1,800",,2.0,2.0,"1,200 Sq Ft",,2.0
"$1,300",,2.0,1.0,475 Sq Ft,,2.0
"$2,200",,2.0,1.0,"2,000 Sq Ft",,3.0
"$3,078",,2.0,2.0,"1,000 Sq Ft",,2.0
"$2,105",,2.0,1.0,757 Sq Ft,,1.0
"$2,760",,2.0,1.0,"1,300 Sq Ft",,1.0
"$3,100",,2.0,2.0,,,2.0
"$2,650","2839 North Whipple Street, Chicago, IL 60618, USA",2.0,1.0,"1,600 Sq Ft",,2.0
"$5,000","3918 N Kedvale Ave, Unit 02N",2.0,3.0,"3,005 Sq Ft",,4.0
"$1,850","724 W Roscoe St, Unit 726-SG",2.0,1.0,600 Sq Ft,,2.0
"$1,525","2906 N Mildred Ave, Chicago, IL 60657, USA",2.0,1.0,"1,185 Sq Ft",,1.0
"$2,295","3734-3738 West Lawrence Avenue, Chicago, IL 60625, USA",2.0,1.0,"1,000 Sq Ft",,1.0
"$1,500","2047 N Hoyne Ave, Unit 1S",2.0,1.0,940 Sq Ft,,1.0
"$1,925","1160 W Grand Ave, Unit 2R",2.0,1.0,800 Sq Ft,,1.0
"$2,400","1213 W Erie St, Unit CH",2.0,1.0,800 Sq Ft,,3.0
"$1,500","Chicago, IL",2.0,1.0,900 Sq Ft,,2.0
"$1,500","Concord City Centre, 208 West Washington Street, Chicago, IL 60606, USA",2.0,1.0,"1,100 Sq Ft",,1.0
"$2,650","429 W Belden Ave, Unit cl#GDNS",2.0,1.0,"1,000 Sq Ft",,2.0
"$2,095",,2.0,1.0,614 Sq Ft,,1.0
"$1,890",,2.0,1.0,"1,100 Sq Ft",,1.0
"$1,995",,2.0,1.0,1 Sq Ft,,2.0
"$3,495",,2.0,3.0,"1,039 Sq Ft",,2.0
"$2,300",,2.0,1.0,,,3.0
"$2,760",,2.0,1.0,,,1.0
"$2,500",,2.0,1.0,,,2.0
"$2,800",,2.0,2.0,,,2.0
"$1,995",,2.0,1.0,,,1.0
"$1,895",,2.0,1.0,,,1.0
"$2,245",,2.0,2.0,,,2.0
"$2,350","656 W Wrightwood Ave, Chicago, IL 60614, USA",2.0,1.0,600 Sq Ft,,1.0
"$3,050","2219 N Clybourn Ave, Unit 502",2.0,2.0,950 Sq Ft,,3.0
"$3,600","490 North Kingsbury Street, Unit 1307",2.0,2.0,"1,200 Sq Ft",,2.0
"$1,700","1553 N Wells St, Unit 501",2.0,1.0,"1,500 Sq Ft",,3.0
"$3,589","536 W Arlington Pl, Chicago, IL 60614, USA",2.0,2.0,"1,350 Sq Ft",,2.0
"$1,550","1440 South Wabash Avenue, Chicago, IL 60605, USA",2.0,1.0,520 Sq Ft,,1.0
"$4,150","3320 W Altgeld St, Unit 1F",2.0,2.0,"1,115 Sq Ft",,2.0
"$4,995","3326 W North Ave, Unit 3",2.0,2.5,"1,900 Sq Ft",,3.0
"$2,750","1608 W Sherwin Ave, Unit 503",2.0,1.0,700 Sq Ft,,2.0
"$3,295","710 S Wells St, Unit 1611",2.0,2.0,"1,200 Sq Ft",,2.0
"$2,900","2522 N Milwaukee Ave, Unit 1 Bed",2.0,2.0,"1,050 Sq Ft",,2.0
"$2,750",,2.0,2.0,"1,010 Sq Ft",,2.0
"$2,150",,2.0,1.0,"1,200 Sq Ft",,2.0
"$2,150",,2.0,1.0,"1,100 Sq Ft",,1.0
"$3,200",,2.0,2.0,"1,450 Sq Ft",,3.0
"$1,800",,2.0,2.0,"1,200 Sq Ft",,2.0
"$1,300",,2.0,1.0,475 Sq Ft,,2.0
"$2,200",,2.0,1.0,"2,000 Sq Ft",,3.0
"$3,078",,2.0,2.0,"1,000 Sq Ft",,2.0
"$2,105",,2.0,1.0,757 Sq Ft,,1.0
"$2,760",,2.0,1.0,"1,300 Sq Ft",,1.0
"$3,100",,2.0,2.0,,,2.0
"$2,650","2839 North Whipple Street, Chicago, IL 60618, USA",2.0,1.0,"1,600 Sq Ft",,2.0
"$5,000","3918 N Kedvale Ave, Unit 02N",2.0,3.0,"3,005 Sq Ft",,4.0
"$1,850","724 W Roscoe St, Unit 726-SG",2.0,1.0,600 Sq Ft,,2.0
"$1,525","2906 N Mildred Ave, Chicago, IL 60657, USA",2.0,1.0,"1,185 Sq Ft",,1.0
"$2,295","3734-3738 West Lawrence Avenue, Chicago, IL 60625, USA",2.0,1.0,"1,000 Sq Ft",,1.0
"$1,500","2047 N Hoyne Ave, Unit 1S",2.0,1.0,940 Sq Ft,,1.0
"$1,925","1160 W Grand Ave, Unit 2R",2.0,1.0,800 Sq Ft,,1.0
"$2,400","1213 W Erie St, Unit CH",2.0,1.0,800 Sq Ft,,3.0
"$1,500","Chicago, IL",2.0,1.0,900 Sq Ft,,2.0
"$1,500","Concord City Centre, 208 West Washington Street, Chicago, IL 60606, USA",2.0,1.0,"1,100 Sq Ft",,1.0
"$2,650","429 W Belden Ave, Unit cl#GDNS",2.0,1.0,"1,000 Sq Ft",,2.0
"$2,095",,2.0,1.0,614 Sq Ft,,1.0
"$1,890",,2.0,1.0,"1,100 Sq Ft",,1.0
"$1,995",,2.0,1.0,1 Sq Ft,,2.0
"$3,495",,2.0,3.0,"1,039 Sq Ft",,2.0
"$2,300",,2.0,1.0,,,3.0
"$2,760",,2.0,1.0,,,1.0
"$2,500",,2.0,1.0,,,2.0
"$2,800",,2.0,2.0,,,2.0
"$1,995",,2.0,1.0,,,1.0
"$1,895",,2.0,1.0,,,1.0
"$2,245",,2.0,2.0,,,2.0
"$2,350","656 W Wrightwood Ave, Chicago, IL 60614, USA",2.0,1.0,600 Sq Ft,,1.0
"$3,050","2219 N Clybourn Ave, Unit 502",2.0,2.0,950 Sq Ft,,3.0
"$3,600","490 North Kingsbury Street, Unit 1307",2.0,2.0,"1,200 Sq Ft",,2.0
"$1,700","1553 N Wells St, Unit 501",2.0,1.0,"1,500 Sq Ft",,3.0
"$3,589","536 W Arlington Pl, Chicago, IL 60614, USA",2.0,2.0,"1,350 Sq Ft",,2.0
"$1,550","1440 South Wabash Avenue, Chicago, IL 60605, USA",2.0,1.0,520 Sq Ft,,1.0
"$4,150","3320 W Altgeld St, Unit 1F",2.0,2.0,"1,115 Sq Ft",,2.0
"$4,995","3326 W North Ave, Unit 3",2.0,2.5,"1,900 Sq Ft",,3.0
"$2,750","1608 W Sherwin Ave, Unit 503",2.0,1.0,700 Sq Ft,,2.0
"$3,295","710 S Wells St, Unit 1611",2.0,2.0,"1,200 Sq Ft",,2.0
"$2,900","2522 N Milwaukee Ave, Unit 1 Bed",2.0,2.0,"1,050 Sq Ft",,2.0
"$2,750",,2.0,2.0,"1,010 Sq Ft",,2.0
"$2,150",,2.0,1.0,"1,200 Sq Ft",,2.0
"$2,150",,2.0,1.0,"1,100 Sq Ft",,1.0
"$3,200",,2.0,2.0,"1,450 Sq Ft",,3.0
"$1,800",,2.0,2.0,"1,200 Sq Ft",,2.0
"$1,300",,2.0,1.0,475 Sq Ft,,2.0
"$2,200",,2.0,1.0,"2,000 Sq Ft",,3.0
"$3,078",,2.0,2.0,"1,000 Sq Ft",,2.0
"$2,105",,2.0,1.0,757 Sq Ft,,1.0
"$2,760",,2.0,1.0,"1,300 Sq Ft",,1.0
"$3,100",,2.0,2.0,,,2.0
"$2,650","2839 North Whipple Street, Chicago, IL 60618, USA",2.0,1.0,"1,600 Sq Ft",,2.0
"$5,000","3918 N Kedvale Ave, Unit 02N",2.0,3.0,"3,005 Sq Ft",,4.0
"$1,850","724 W Roscoe St, Unit 726-SG",2.0,1.0,600 Sq Ft,,2.0
"$1,525","2906 N Mildred Ave, Chicago, IL 60657, USA",2.0,1.0,"1,185 Sq Ft",,1.0
"$2,295","3734-3738 West Lawrence Avenue, Chicago, IL 60625, USA",2.0,1.0,"1,000 Sq Ft",,1.0
"$1,500","2047 N Hoyne Ave, Unit 1S",2.0,1.0,940 Sq Ft,,1.0
"$1,925","1160 W Grand Ave, Unit 2R",2.0,1.0,800 Sq Ft,,1.0
"$2,400","1213 W Erie St, Unit CH",2.0,1.0,800 Sq Ft,,3.0
"$1,500","Chicago, IL",2.0,1.0,900 Sq Ft,,2.0
"$1,500","Concord City Centre, 208 West Washington Street, Chicago, IL 60606, USA",2.0,1.0,"1,100 Sq Ft",,1.0
"$2,650","429 W Belden Ave, Unit cl#GDNS",2.0,1.0,"1,000 Sq Ft",,2.0
"$2,095",,2.0,1.0,614 Sq Ft,,1.0
"$1,890",,2.0,1.0,"1,100 Sq Ft",,1.0
"$1,995",,2.0,1.0,1 Sq Ft,,2.0
"$3,495",,2.0,3.0,"1,039 Sq Ft",,2.0
"$2,300",,2.0,1.0,,,3.0
"$2,760",,2.0,1.0,,,1.0
"$2,500",,2.0,1.0,,,2.0
"$2,800",,2.0,2.0,,,2.0
"$1,995",,2.0,1.0,,,1.0
"$1,895",,2.0,1.0,,,1.0
"$2,245",,2.0,2.0,,,2.0
"$9,750",1613 E Spring Valley Rd,2.0,2.5,"1,985 Sq Ft",,5.0
"$9,750",5825 Hillcroft St,2.0,4.0,"4,157 Sq Ft",,6.0
"$7,750","3101 McKinney Avenue, Dallas, TX 75205, USA",2.0,3.0,"2,370 Sq Ft",,4.0
"$2,300","6243 Gray Wolf Trail, Dallas, TX 75252, USA",2.0,1.0,974 Sq Ft,,3.0
"$5,900","1351 Falcon Trail, Cedar Hill, TX 75104, USA",2.0,2.0,"1,774 Sq Ft",,1.0
"$6,950",102 Monarch Wy,2.0,2.0,"1,934 Sq Ft",,4.0
"$3,250","9102 Lochgreen Lane, Rowlett, TX 75089, USA",2.0,3.5,"2,245 Sq Ft",,4.0
"$5,400","9916 Fieldcrest Drive, Dallas, TX 75238, USA",2.0,2.0,"2,678 Sq Ft",,3.0
"$3,145","Dallas, TX",2.0,2.5,"3,020 Sq Ft",,5.0
"$2,350","2210 Canton Street, Dallas, TX 75201, USA",2.0,2.0,"1,151 Sq Ft",,2.0
"$2,900","Percheron Drive, Mesquite, TX 75150, USA",2.0,3.0,"2,152 Sq Ft",,4.0
"$14,040",,2.0,3.0,"2,500 Sq Ft",,4.0
"$3,500",,2.0,3.5,"2,857 Sq Ft",,4.0
"$3,995",,2.0,3.0,"2,694 Sq Ft",,4.0
"$3,500",,2.0,3.0,"2,314 Sq Ft",,4.0
"$2,265",,2.0,2.0,"1,373 Sq Ft",,3.0
"$9,420",,2.0,3.0,"2,100 Sq Ft",,3.0
"$4,295",,2.0,3.5,"2,781 Sq Ft",,3.0
"$4,500",,2.0,1.5,"2,320 Sq Ft",,1.0
"$6,990",,2.0,3.5,"3,499 Sq Ft",,4.0
"$2,550",,2.0,2.5,"1,752 Sq Ft",,3.0
"$1,790",,2.0,2.0,"1,249 Sq Ft",,2.0
"$4,950","Preston Hollow Village, Waxing The CIty, 7825 Firefall Way, Dallas, TX 75230, USA",2.0,2.5,"1,994 Sq Ft",,2.0
"$6,000","4215 Delano Place, Dallas, TX 75204, USA",2.0,2.5,"2,000 Sq Ft",,3.0
"$4,500","3534 Fairmount Street, Dallas, TX 75219, USA",2.0,2.5,"2,481 Sq Ft",,3.0
"$3,250","Dallas, TX",2.0,2.5,"1,806 Sq Ft",,2.0
"$5,900","3055 Creek Valley Drive, Garland, TX 75040, USA",2.0,3.5,"3,763 Sq Ft",,3.0
"$2,100","5524 Junius Street, Dallas, TX 75358, USA",2.0,1.0,957 Sq Ft,,2.0
"$2,730","Carrollton, TX",2.0,1.0,928 Sq Ft,,1.0
"$9,450","6122 Northaven Road, Dallas, TX 75230, USA",2.0,4.0,"4,857 Sq Ft",,5.0
"$2,800","5730 Martel Avenue, Dallas, TX 75206, USA",2.0,2.5,"2,658 Sq Ft",,4.0
"$3,900",2116 Marsh Lane,2.0,3.0,"3,106 Sq Ft",,5.0
"$1,499",1323 Saint Joseph Street,2.0,1.0,607 Sq Ft,,1.0
"$19,800",,2.0,5.0,"5,898 Sq Ft",,6.0
"$13,830",,2.0,4.0,"2,300 Sq Ft",,4.0
"$4,000",,2.0,2.5,"1,840 Sq Ft",,2.0
"$5,000",,2.0,3.0,"2,935 Sq Ft",,3.0
"$2,000",,2.0,1.0,"1,400 Sq Ft",,2.0
"$1,495",,2.0,1.5,"1,050 Sq Ft",,2.0
"$1,575",,2.0,1.0,935 Sq Ft,,1.0
"$1,295",,2.0,1.0,652 Sq Ft,,1.0
"$1,200",,2.0,1.0,676 Sq Ft,,1.0
"$1,325",,2.0,1.0,794 Sq Ft,,1.0
"$3,261",,2.0,2.5,"1,487 Sq Ft",,2.0
"$9,750",1613 E Spring Valley Rd,2.0,2.5,"1,985 Sq Ft",,5.0
"$9,750",5825 Hillcroft St,2.0,4.0,"4,157 Sq Ft",,6.0
"$7,750","3101 McKinney Avenue, Dallas, TX 75205, USA",2.0,3.0,"2,370 Sq Ft",,4.0
"$2,300","6243 Gray Wolf Trail, Dallas, TX 75252, USA",2.0,1.0,974 Sq Ft,,3.0
"$5,900","1351 Falcon Trail, Cedar Hill, TX 75104, USA",2.0,2.0,"1,774 Sq Ft",,1.0
"$6,950",102 Monarch Wy,2.0,2.0,"1,934 Sq Ft",,4.0
"$3,250","9102 Lochgreen Lane, Rowlett, TX 75089, USA",2.0,3.5,"2,245 Sq Ft",,4.0
"$5,400","9916 Fieldcrest Drive, Dallas, TX 75238, USA",2.0,2.0,"2,678 Sq Ft",,3.0
"$3,145","Dallas, TX",2.0,2.5,"3,020 Sq Ft",,5.0
"$2,350","2210 Canton Street, Dallas, TX 75201, USA",2.0,2.0,"1,151 Sq Ft",,2.0
"$2,900","Percheron Drive, Mesquite, TX 75150, USA",2.0,3.0,"2,152 Sq Ft",,4.0
"$14,040",,2.0,3.0,"2,500 Sq Ft",,4.0
"$3,500",,2.0,3.5,"2,857 Sq Ft",,4.0
"$3,995",,2.0,3.0,"2,694 Sq Ft",,4.0
"$3,500",,2.0,3.0,"2,314 Sq Ft",,4.0
"$2,265",,2.0,2.0,"1,373 Sq Ft",,3.0
"$9,420",,2.0,3.0,"2,100 Sq Ft",,3.0
"$4,295",,2.0,3.5,"2,781 Sq Ft",,3.0
"$4,500",,2.0,1.5,"2,320 Sq Ft",,1.0
"$6,990",,2.0,3.5,"3,499 Sq Ft",,4.0
"$2,550",,2.0,2.5,"1,752 Sq Ft",,3.0
"$1,790",,2.0,2.0,"1,249 Sq Ft",,2.0
"$4,950","Preston Hollow Village, Waxing The CIty, 7825 Firefall Way, Dallas, TX 75230, USA",2.0,2.5,"1,994 Sq Ft",,2.0
"$6,000","4215 Delano Place, Dallas, TX 75204, USA",2.0,2.5,"2,000 Sq Ft",,3.0
"$4,500","3534 Fairmount Street, Dallas, TX 75219, USA",2.0,2.5,"2,481 Sq Ft",,3.0
"$3,250","Dallas, TX",2.0,2.5,"1,806 Sq Ft",,2.0
"$5,900","3055 Creek Valley Drive, Garland, TX 75040, USA",2.0,3.5,"3,763 Sq Ft",,3.0
"$2,100","5524 Junius Street, Dallas, TX 75358, USA",2.0,1.0,957 Sq Ft,,2.0
"$2,730","Carrollton, TX",2.0,1.0,928 Sq Ft,,1.0
"$9,450","6122 Northaven Road, Dallas, TX 75230, USA",2.0,4.0,"4,857 Sq Ft",,5.0
"$2,800","5730 Martel Avenue, Dallas, TX 75206, USA",2.0,2.5,"2,658 Sq Ft",,4.0
"$3,900",2116 Marsh Lane,2.0,3.0,"3,106 Sq Ft",,5.0
"$1,499",1323 Saint Joseph Street,2.0,1.0,607 Sq Ft,,1.0
"$19,800",,2.0,5.0,"5,898 Sq Ft",,6.0
"$13,830",,2.0,4.0,"2,300 Sq Ft",,4.0
"$4,000",,2.0,2.5,"1,840 Sq Ft",,2.0
"$5,000",,2.0,3.0,"2,935 Sq Ft",,3.0
"$2,000",,2.0,1.0,"1,400 Sq Ft",,2.0
"$1,495",,2.0,1.5,"1,050 Sq Ft",,2.0
"$1,575",,2.0,1.0,935 Sq Ft,,1.0
"$1,295",,2.0,1.0,652 Sq Ft,,1.0
"$1,200",,2.0,1.0,676 Sq Ft,,1.0
"$1,325",,2.0,1.0,794 Sq Ft,,1.0
"$3,261",,2.0,2.5,"1,487 Sq Ft",,2.0
"$9,750",1613 E Spring Valley Rd,2.0,2.5,"1,985 Sq Ft",,5.0
"$9,750",5825 Hillcroft St,2.0,4.0,"4,157 Sq Ft",,6.0
"$7,750","3101 McKinney Avenue, Dallas, TX 75205, USA",2.0,3.0,"2,370 Sq Ft",,4.0
"$2,300","6243 Gray Wolf Trail, Dallas, TX 75252, USA",2.0,1.0,974 Sq Ft,,3.0
"$5,900","1351 Falcon Trail, Cedar Hill, TX 75104, USA",2.0,2.0,"1,774 Sq Ft",,1.0
"$6,950",102 Monarch Wy,2.0,2.0,"1,934 Sq Ft",,4.0
"$3,250","9102 Lochgreen Lane, Rowlett, TX 75089, USA",2.0,3.5,"2,245 Sq Ft",,4.0
"$5,400","9916 Fieldcrest Drive, Dallas, TX 75238, USA",2.0,2.0,"2,678 Sq Ft",,3.0
"$3,145","Dallas, TX",2.0,2.5,"3,020 Sq Ft",,5.0
"$2,350","2210 Canton Street, Dallas, TX 75201, USA",2.0,2.0,"1,151 Sq Ft",,2.0
"$2,900","Percheron Drive, Mesquite, TX 75150, USA",2.0,3.0,"2,152 Sq Ft",,4.0
"$14,040",,2.0,3.0,"2,500 Sq Ft",,4.0
"$3,500",,2.0,3.5,"2,857 Sq Ft",,4.0
"$3,995",,2.0,3.0,"2,694 Sq Ft",,4.0
"$3,500",,2.0,3.0,"2,314 Sq Ft",,4.0
"$2,265",,2.0,2.0,"1,373 Sq Ft",,3.0
"$9,420",,2.0,3.0,"2,100 Sq Ft",,3.0
"$4,295",,2.0,3.5,"2,781 Sq Ft",,3.0
"$4,500",,2.0,1.5,"2,320 Sq Ft",,1.0
"$6,990",,2.0,3.5,"3,499 Sq Ft",,4.0
"$2,550",,2.0,2.5,"1,752 Sq Ft",,3.0
"$1,790",,2.0,2.0,"1,249 Sq Ft",,2.0
"$4,950","Preston Hollow Village, Waxing The CIty, 7825 Firefall Way, Dallas, TX 75230, USA",2.0,2.5,"1,994 Sq Ft",,2.0
"$6,000","4215 Delano Place, Dallas, TX 75204, USA",2.0,2.5,"2,000 Sq Ft",,3.0
"$4,500","3534 Fairmount Street, Dallas, TX 75219, USA",2.0,2.5,"2,481 Sq Ft",,3.0
"$3,250","Dallas, TX",2.0,2.5,"1,806 Sq Ft",,2.0
"$5,900","3055 Creek Valley Drive, Garland, TX 75040, USA",2.0,3.5,"3,763 Sq Ft",,3.0
"$2,100","5524 Junius Street, Dallas, TX 75358, USA",2.0,1.0,957 Sq Ft,,2.0
"$2,730","Carrollton, TX",2.0,1.0,928 Sq Ft,,1.0
"$9,450","6122 Northaven Road, Dallas, TX 75230, USA",2.0,4.0,"4,857 Sq Ft",,5.0
"$2,800","5730 Martel Avenue, Dallas, TX 75206, USA",2.0,2.5,"2,658 Sq Ft",,4.0
"$3,900",2116 Marsh Lane,2.0,3.0,"3,106 Sq Ft",,5.0
"$1,499",1323 Saint Joseph Street,2.0,1.0,607 Sq Ft,,1.0
"$19,800",,2.0,5.0,"5,898 Sq Ft",,6.0
"$13,830",,2.0,4.0,"2,300 Sq Ft",,4.0
"$4,000",,2.0,2.5,"1,840 Sq Ft",,2.0
"$5,000",,2.0,3.0,"2,935 Sq Ft",,3.0
"$2,000",,2.0,1.0,"1,400 Sq Ft",,2.0
"$1,495",,2.0,1.5,"1,050 Sq Ft",,2.0
"$1,575",,2.0,1.0,935 Sq Ft,,1.0
"$1,295",,2.0,1.0,652 Sq Ft,,1.0
"$1,200",,2.0,1.0,676 Sq Ft,,1.0
"$1,325",,2.0,1.0,794 Sq Ft,,1.0
"$3,261",,2.0,2.5,"1,487 Sq Ft",,2.0
"$9,750",1613 E Spring Valley Rd,2.0,2.5,"1,985 Sq Ft",,5.0
"$9,750",5825 Hillcroft St,2.0,4.0,"4,157 Sq Ft",,6.0
"$7,750","3101 McKinney Avenue, Dallas, TX 75205, USA",2.0,3.0,"2,370 Sq Ft",,4.0
"$2,300","6243 Gray Wolf Trail, Dallas, TX 75252, USA",2.0,1.0,974 Sq Ft,,3.0
"$5,900","1351 Falcon Trail, Cedar Hill, TX 75104, USA",2.0,2.0,"1,774 Sq Ft",,1.0
"$6,950",102 Monarch Wy,2.0,2.0,"1,934 Sq Ft",,4.0
"$3,250","9102 Lochgreen Lane, Rowlett, TX 75089, USA",2.0,3.5,"2,245 Sq Ft",,4.0
"$5,400","9916 Fieldcrest Drive, Dallas, TX 75238, USA",2.0,2.0,"2,678 Sq Ft",,3.0
"$3,145","Dallas, TX",2.0,2.5,"3,020 Sq Ft",,5.0
"$2,350","2210 Canton Street, Dallas, TX 75201, USA",2.0,2.0,"1,151 Sq Ft",,2.0
"$2,900","Percheron Drive, Mesquite, TX 75150, USA",2.0,3.0,"2,152 Sq Ft",,4.0
"$14,040",,2.0,3.0,"2,500 Sq Ft",,4.0
"$3,500",,2.0,3.5,"2,857 Sq Ft",,4.0
"$3,995",,2.0,3.0,"2,694 Sq Ft",,4.0
"$3,500",,2.0,3.0,"2,314 Sq Ft",,4.0
"$2,265",,2.0,2.0,"1,373 Sq Ft",,3.0
"$9,420",,2.0,3.0,"2,100 Sq Ft",,3.0
"$4,295",,2.0,3.5,"2,781 Sq Ft",,3.0
"$4,500",,2.0,1.5,"2,320 Sq Ft",,1.0
"$6,990",,2.0,3.5,"3,499 Sq Ft",,4.0
"$2,550",,2.0,2.5,"1,752 Sq Ft",,3.0
"$1,790",,2.0,2.0,"1,249 Sq Ft",,2.0
"$2,031 - $19,936","AMLI Fountain Place
1800 N Field St, Dallas, TX 75202",2.0,1.0,"645 - 3,383sqft
645 - 3,383 square feet","PetsOK
pet friendly policy",2.0
"$900 - $1,550","Exchange 7272
7272 Marvin D Love Fwy, Dallas, TX 75237",2.0,1.0,"558 - 1,116sqft
558 - 1,116 square feet","PetsOK
pet friendly policy",2.0
"$1,205 - $2,350","Archer Medical District
2140 Medical District Dr, Dallas, TX 75235",2.0,1.0,"494 - 1,618sqft
494 - 1,618 square feet","PetsOK
pet friendly policy",2.0
"$990 - $1,430","Waterford @ Bellmar
7879 Riverfall Dr, Dallas, TX 75230",2.0,1.0,"477 - 880sqft
477 - 880 square feet","PetsOK
pet friendly policy",2.0
"$825 - $1,325","Vantage Point
10700 Woodmeadow Pkwy, Dallas, TX 75228",2.0,1.0,"512 - 1,067sqft
512 - 1,067 square feet","PetsOK
pet friendly policy",2.0
"$1,380 - $3,268","Magnolia off Henderson
2100 Moser Ave, Dallas, TX 75206",2.0,1.0,"540 - 1,515sqft
540 - 1,515 square feet","PetsOK
pet friendly policy",2.0
"$1,239 - $1,839","Chateau Victor
6010 Victor St, Dallas, TX 75214",2.0,1.0,"527 - 864sqft
527 - 864 square feet","PetsOK
pet friendly policy",2.0
"$1,665","7944 Trojan St
Dallas, TX 75216",2.0,1.0,"1,318sqft
1,318 square feet","PetsOK
pet friendly policy",2.0
"$1,300 - $1,795","Cedar Lakes
7455 W Camp Wisdom Rd, Dallas, TX 75236",2.0,1.0,"640 - 972sqft
640 - 972 square feet","PetsOK
pet friendly policy",2.0
"$969 - $1,832","Lexington Apartment Homes
5426 Meadowcreek Dr, Dallas, TX 75248",2.0,1.0,"610 - 1,450sqft
610 - 1,450 square feet","PetsOK
pet friendly policy",2.0
"$840 - $1,405","Aberdeen at Bellmar
10843 N Central Expy, Dallas, TX 75231",2.0,1.0,"400 - 989sqft
400 - 989 square feet","PetsOK
pet friendly policy",2.0
"$1,174 - $1,925","The Francesca
4212 Rawlins St, Dallas, TX 75219",2.0,1.0,"500 - 957sqft
500 - 957 square feet","PetsOK
pet friendly policy",2.0
"$1,765 - $4,036","1400 HiLine
1400 HI Line Dr, Dallas, TX 75207",2.0,1.0,"690 - 1,680sqft
690 - 1,680 square feet",pet friendly policy,2.0
"$1,050 - $2,075","Keystone Falls
3653 Timberglen Road, Dallas, TX 75282",2.0,1.0,"525 - 1,185sqft
525 - 1,185 square feet","PetsOK
pet friendly policy",2.0
"$850 - $1,560","Halston
8850 Ferguson Rd, Dallas, TX 75228",2.0,1.0,"514 - 1,060sqft
514 - 1,060 square feet","PetsOK
pet friendly policy",2.0
$830 - $890,"Hadley at Bellmar
10640 Steppington, Dallas, TX 75230",2.0,1.0,"486 - 1,116sqft
486 - 1,116 square feet",pet friendly policy,2.0
"$1,329 - $2,295","American Beauty Mill Lofts
2400 S Ervay St, Dallas, TX 75215",2.0,1.0,"626 - 1,822sqft
626 - 1,822 square feet","PetsOK
pet friendly policy",2.0
"$1,299 - $2,531","Aviata West Love
2232 Empire Central, Dallas, TX 75235",2.0,1.0,"522 - 1,288sqft
522 - 1,288 square feet","PetsOK
pet friendly policy",2.0
"$899 - $1,339","Hampton on Jupiter
12800 Jupiter Rd, Dallas, TX 75238",2.0,1.0,"500 - 1,000sqft
500 - 1,000 square feet","PetsOK
pet friendly policy",2.0
"$1,775 - $4,110","Modera Trinity
2350 N Beckley Ave, Dallas, TX 75208",2.0,1.0,"672 - 1,655sqft
672 - 1,655 square feet","PetsOK
pet friendly policy",2.0
"$840 - $1,440","Avondale Parc @ Bellmar
10830 Stone Canyon Rd, Dallas, TX 75230",2.0,1.0,"472 - 1,158sqft
472 - 1,158 square feet","PetsOK
pet friendly policy",2.0
"$1,099 - $2,337","The Pearl on Frankford
7421 Frankford Rd, Dallas, TX 75252",2.0,1.0,"653 - 1,302sqft
653 - 1,302 square feet","PetsOK
pet friendly policy",2.0
"$1,449 - $2,889","Camden Henderson
5222 Belmont Ave, Dallas, TX 75206",2.0,1.0,"806 - 1,313sqft
806 - 1,313 square feet","PetsOK
pet friendly policy",2.0
"$1,835 - $4,530","St. James
2820 McKinnon St, Dallas, TX 75201",2.0,1.0,"738 - 3,102sqft
738 - 3,102 square feet","PetsOK
pet friendly policy",2.0
"$1,370 - $2,249","Magnolia off Sylvan
707 Seale St, Dallas, TX 75208",2.0,1.0,"540 - 1,263sqft
540 - 1,263 square feet","PetsOK
pet friendly policy",2.0
"$1,371 - $2,549","Magnolia at Wycliff
4320 Dickason Ave, Dallas, TX 75219",2.0,1.0,"574 - 1,538sqft
574 - 1,538 square feet","PetsOK
pet friendly policy",2.0
"$1,639 - $2,709","Camden Victory Park
2787 N Houston St, Dallas, TX 75219",2.0,1.0,"661 - 1,264sqft
661 - 1,264 square feet","PetsOK
pet friendly policy",2.0
"$1,299 - $1,699","The Trousdale
3328 Cedarplaza Ln, Dallas, TX 75235",2.0,1.0,"620 - 1,065sqft
620 - 1,065 square feet","PetsOK
pet friendly policy",2.0
"$1,174 - $2,551","Halston on Frankford
3702 Frankford Rd, Dallas, TX 75287",2.0,1.0,"595 - 1,555sqft
595 - 1,555 square feet","PetsOK
pet friendly policy",2.0
"$2,047 - $5,000","Ardan
2975 Blackburn Street, Dallas, TX 75204",2.0,1.0,"678 - 1,476sqft
678 - 1,476 square feet","PetsOK
pet friendly policy",2.0
"$1,500 - $1,600","Wynnewood Gardens
2311 Anzio Dr, Dallas, TX 75224",2.0,1.0,"814sqft
814 square feet","PetsOK
pet friendly policy",2.0
"$1,455 - $3,321","Magnolia on Moser
2103 Moser Ave, Dallas, TX 75206",2.0,1.0,"540 - 1,515sqft
540 - 1,515 square feet","PetsOK
pet friendly policy",2.0
"$955 - $1,350","Wheatland Terrace
443 W Wheatland Rd, Dallas, TX 75232",2.0,1.0,"530 - 1,118sqft
530 - 1,118 square feet","PetsOK
pet friendly policy",2.0
